"","data","Freq"
"33313","blue-books_nns",7
"33314","bluffy_nnp",7
"33315","bluid_jj",7
"33316","blur_nn",7
"33317","blushes_vbz",7
"33318","boarding-school_jj",7
"33319","boars_nns",7
"33320","boastfully_rb",7
"33321","boat-hook_nn",7
"33322","bob_nn",7
"33323","bobbed_vbd",7
"33324","boils_nns",7
"33325","bolgolam_nnp",7
"33326","bonbons_nns",7
"33327","bonnet-grec_nn",7
"33328","booking-office_nn",7
"33329","books_nnps",7
"33330","bookstall_nn",7
"33331","bores_nns",7
"33332","boris_nnp",7
"33333","bostonians_nnps",7
"33334","bothwell_nnp",7
"33335","boulevards_nnps",7
"33336","boulter_nnp",7
"33337","bovine_jj",7
"33338","bow_vbp",7
"33339","bowstring_nn",7
"33340","bowyer_nnp",7
"33341","braggart_nn",7
"33342","bragge_nnp",7
"33343","branched_vbn",7
"33344","branching_vbg",7
"33345","brandy-bottle_jj",7
"33346","brats_nns",7
"33347","brava_nn",7
"33348","brawls_nns",7
"33349","bray_nn",7
"33350","breasting_vbg",7
"33351","breathings_nns",7
"33352","brewers_nns",7
"33353","brickwork_nn",7
"33354","bridal_nn",7
"33355","briefs_nns",7
"33356","brigand_nn",7
"33357","brimful_nn",7
"33358","brooches_nns",7
"33359","brothers-in-law_nn",7
"33360","brownie_nnp",7
"33361","browsing_vbg",7
"33362","brushing_nn",7
"33363","buchanan_nnp",7
"33364","buckled_vbn",7
"33365","buddh_nnp",7
"33366","bulged_vbd",7
"33367","bullier_nnp",7
"33368","bun_nn",7
"33369","burdensome_jj",7
"33370","burglary_nn",7
"33371","bursts_vbz",7
"33372","bushels_nns",7
"33373","butchery_nn",7
"33374","buyer_nn",7
"33375","by-paths_nns",7
"33376","caballeros_nnp",7
"33377","cackle_nn",7
"33378","cadences_nns",7
"33379","cafes_nns",7
"33380","cairo_nnp",7
"33381","cajoled_vbn",7
"33382","calamitous_jj",7
"33383","cam_nn",7
"33384","campaigner_nn",7
"33385","candidature_nn",7
"33386","canny_jj",7
"33387","cantered_vbn",7
"33388","capers_nns",7
"33389","capitalist_nn",7
"33390","capitulation_nn",7
"33391","captors_nns",7
"33392","carbine_nn",7
"33393","carcases_nns",7
"33394","careers_nns",7
"33395","carle_nn",7
"33396","carmine_nn",7
"33397","carnation_nn",7
"33398","carol_nn",7
"33399","carriage-door_jj",7
"33400","carted_vbn",7
"33401","carvings_nns",7
"33402","casino_nn",7
"33403","casque_nn",7
"33404","castlemorris_nnp",7
"33405","castor_nn",7
"33406","casualty_nn",7
"33407","catches_nns",7
"33408","caterans_nns",7
"33409","catholic_jj",7
"33410","caveat_nn",7
"33411","cawing_nn",7
"33412","cela_nnp",7
"33413","censurer_nn",7
"33414","centred_vbd",7
"33415","cept_vbd",7
"33416","ceremonials_nns",7
"33417","ces_nns",7
"33418","ceylon_nnp",7
"33419","chadwick_nnp",7
"33420","chain-man_nn",7
"33421","chalet_nn",7
"33422","chalk-pit_nn",7
"33423","challenges_nns",7
"33424","challenging_vbg",7
"33425","chambre_fw",7
"33426","chance_nnp",7
"33427","changeling_nn",7
"33428","chany_nn",7
"33429","character_nnp",7
"33430","charcoal-burners_nns",7
"33431","charges_vbz",7
"33432","chariot-and-six_nn",7
"33433","charmers_nns",7
"33434","charms_vbz",7
"33435","chastised_vbn",7
"33436","chastising_vbg",7
"33437","chatterer_nn",7
"33438","cherish_jj",7
"33439","cherubs_nns",7
"33440","chicks_nns",7
"33441","chidden_vbn",7
"33442","chides_vbz",7
"33443","chiefest_jjs",7
"33444","chine_nn",7
"33445","chirping_vbg",7
"33446","chiselled_vbn",7
"33447","choral_jj",7
"33448","chronometer_nn",7
"33449","chuck_nn",7
"33450","chuckles_vbz",7
"33451","ciphers_nns",7
"33452","circled_vbn",7
"33453","circuit_nnp",7
"33454","circumscribed_jj",7
"33455","clanging_vbg",7
"33456","clanking_vbg",7
"33457","clawing_vbg",7
"33458","clean-shaved_jj",7
"33459","clicking_vbg",7
"33460","clinker_nnp",7
"33461","clipped_vbd",7
"33462","clipping_vbg",7
"33463","clods_nns",7
"33464","clown_nnp",7
"33465","clues_nns",7
"33466","clumsiness_nn",7
"33467","clung_vbd",7
"33468","coach-and-six_nn",7
"33469","coat-tails_nns",7
"33470","coated_vbn",7
"33471","cobras_nnp",7
"33472","cock-lane_nn",7
"33473","coeur_nnp",7
"33474","cohesion_nn",7
"33475","colic_jj",7
"33476","colliery_nnp",7
"33477","colloquies_nns",7
"33478","cologne_nnp",7
"33479","colonists_nns",7
"33480","combated_vbn",7
"33481","combative_jj",7
"33482","comme_fw",7
"33483","commends_vbz",7
"33484","commotions_nns",7
"33485","communities_nns",7
"33486","compactly_rb",7
"33487","compagnon_nnp",7
"33488","compares_vbz",7
"33489","compensations_nns",7
"33490","compliances_nns",7
"33491","complicate_vb",7
"33492","comport_vb",7
"33493","compounds_nns",7
"33494","concocted_vbn",7
"33495","condense_vb",7
"33496","condescending_nn",7
"33497","condign_jj",7
"33498","conference_nnp",7
"33499","confessional_nn",7
"33500","confessor_nnp",7
"33501","confusing_vbg",7
"33502","confusions_nns",7
"33503","conjuncture_nn",7
"33504","connive_vb",7
"33505","conserve_vb",7
"33506","consistence_nn",7
"33507","consonant_jj",7
"33508","consort_vb",7
"33509","conspired_vbd",7
"33510","constituting_vbg",7
"33511","constrain_vb",7
"33512","construed_vbd",7
"33513","contentious_jj",7
"33514","contents_nnp",7
"33515","contexture_nn",7
"33516","contracting_nn",7
"33517","contrast_vb",7
"33518","controverted_vbn",7
"33519","conundrum_nn",7
"33520","convention_nnp",7
"33521","conventionalities_nns",7
"33522","converses_vbz",7
"33523","convulsed_jj",7
"33524","convulsed_vbd",7
"33525","cookery-book_nn",7
"33526","coom_nnp",7
"33527","copperfield_nn",7
"33528","copses_nns",7
"33529","coralie_nnp",7
"33530","coram_nnp",7
"33531","corduroy_jj",7
"33532","corks_nns",7
"33533","cornices_nns",7
"33534","corporation_nnp",7
"33535","corps_fw",7
"33536","correggio_nnp",7
"33537","correspondences_nns",7
"33538","corresponds_vbz",7
"33539","cosily_rb",7
"33540","costigans_nnps",7
"33541","counahan_nnp",7
"33542","councils_nnps",7
"33543","coupling_nn",7
"33544","course_nnp",7
"33545","courts_nnps",7
"33546","courtships_nns",7
"33547","coverture_nn",7
"33548","coxcombs_nns",7
"33549","crackle_vbp",7
"33550","crackled_vbd",7
"33551","craftily_rb",7
"33552","crags_nnp",7
"33553","cram_vb",7
"33554","cranes_nns",7
"33555","crayons_nns",7
"33556","creased_jj",7
"33557","creation_nnp",7
"33558","creeks_nns",7
"33559","crests_nns",7
"33560","crimson-sattin_jj",7
"33561","crimsoned_vbd",7
"33562","cringing_nn",7
"33563","crises_nns",7
"33564","criticised_vbn",7
"33565","crocodile_nnp",7
"33566","croft_nn",7
"33567","croix_nn",7
"33568","croix_nnp",7
"33569","crookedly_rb",7
"33570","cross-bow_nn",7
"33571","crossness_nn",7
"33572","cruelest_jjs",7
"33573","cruelty_nnp",7
"33574","crushes_vbz",7
"33575","crushton_nnp",7
"33576","cry_nnp",7
"33577","cucumber_nn",7
"33578","curator_nn",7
"33579","curry_vbp",7
"33580","curving_vbg",7
"33581","d'iena_nnp",7
"33582","d'ye_vbp",7
"33583","dacca_nnp",7
"33584","daddy_nnp",7
"33585","dales_nns",7
"33586","damning_vbg",7
"33587","dancing-room_nn",7
"33588","dappled_jj",7
"33589","darest_nn",7
"33590","dark-green_jj",7
"33591","darties_nnp",7
"33592","daunted_vbd",7
"33593","dazzlingly_rb",7
"33594","debauched_jj",7
"33595","debauchee_nn",7
"33596","debilitated_vbn",7
"33597","debt_nnp",7
"33598","deceivers_nns",7
"33599","declines_nns",7
"33600","decomposed_vbn",7
"33601","decrepitude_nn",7
"33602","deducted_vbn",7
"33603","deep-sea_nn",7
"33604","defaulters_nns",7
"33605","defeats_vbz",7
"33606","defined_vbd",7
"33607","definitions_nns",7
"33608","deil_nnp",7
"33609","dejeuner_nn",7
"33610","delay_vbp",7
"33611","delicacy_nnp",7
"33612","delilah_nnp",7
"33613","delinquent_jj",7
"33614","delinquents_nns",7
"33615","demeaning_jj",7
"33616","demure_jj",7
"33617","denounce_vbp",7
"33618","deplore_nn",7
"33619","depose_vb",7
"33620","deprecatingly_rb",7
"33621","depressing_vbg",7
"33622","deprives_vbz",7
"33623","deputed_vbn",7
"33624","derangement_nn",7
"33625","desert_vbp",7
"33626","desolately_rb",7
"33627","despatching_vbg",7
"33628","despises_nns",7
"33629","despondence_nn",7
"33630","desponding_nn",7
"33631","destiny_nnp",7
"33632","destroyers_nns",7
"33633","detailed_vbd",7
"33634","detective_nnp",7
"33635","deviated_vbn",7
"33636","devilishly_rb",7
"33637","devilry_nn",7
"33638","dewy_nn",7
"33639","diabolic_jj",7
"33640","diffusive_jj",7
"33641","digby_nnp",7
"33642","digesting_vbg",7
"33643","dimmed_jj",7
"33644","dimpling_vbg",7
"33645","dints_nns",7
"33646","disagreed_vbn",7
"33647","disagreements_nns",7
"33648","discern_vbp",7
"33649","discriminated_vbn",7
"33650","disdained_vbd",7
"33651","disenchanted_jj",7
"33652","disgustful_jj",7
"33653","dished_vbn",7
"33654","disobligations_nns",7
"33655","dispelling_vbg",7
"33656","dispose_vbp",7
"33657","disputation_nn",7
"33658","dissenter_nnp",7
"33659","dissociated_vbn",7
"33660","distended_vbd",7
"33661","distributed_vbd",7
"33662","distributing_vbg",7
"33663","distrustfully_rb",7
"33664","distrusting_vbg",7
"33665","diurnal_jj",7
"33666","divesting_vbg",7
"33667","documentary_nn",7
"33668","dodges_nns",7
"33669","doesna_nn",7
"33670","doffed_vbd",7
"33671","dolloby_nnp",7
"33672","dolt_nn",7
"33673","domesticity_nn",7
"33674","donations_nns",7
"33675","dons_nns",7
"33676","door-stones_nns",7
"33677","door-way_nn",7
"33678","doorsteps_nns",7
"33679","doose_nn",7
"33680","dormer_nnp",7
"33681","dorothy_nnp",7
"33682","dory_jj",7
"33683","doted_vbn",7
"33684","double-barrelled_jj",7
"33685","dove-coloured_jj",7
"33686","dovecot_nn",7
"33687","down-hill_jj",7
"33688","drag_vbp",7
"33689","drainage_nn",7
"33690","drank_rb",7
"33691","draught_jj",7
"33692","drear_jj",7
"33693","dress_nnp",7
"33694","driving_jj",7
"33695","drones_nns",7
"33696","drooped_vbn",7
"33697","droves_nns",7
"33698","drubbing_nn",7
"33699","drunk_nnp",7
"33700","dubbed_vbn",7
"33701","duelling_vbg",7
"33702","duinhe-wassel_nn",7
"33703","dukedom_nn",7
"33704","dukes_nnps",7
"33705","dunnage_nn",7
"33706","dunno_nnp",7
"33707","dunno_vbp",7
"33708","dusted_vbn",7
"33709","duteous_jj",7
"33710","dwindle_vb",7
"33711","dy_jj",7
"33712","dying_nnp",7
"33713","désobligeant_nn",7
"33714","e'en_nnp",7
"33715","e23_nnp",7
"33716","ecod_nn",7
"33717","ed_vbn",7
"33718","edwin_nnp",7
"33719","effervescence_nn",7
"33720","egad_nn",7
"33721","egdon_nnp",7
"33722","egotistical_jj",7
"33723","eh_rb",7
"33724","eight-and-twenty_jj",7
"33725","eight-day_jj",7
"33726","ejaculating_vbg",7
"33727","ejected_vbn",7
"33728","eke_vb",7
"33729","elate_vb",7
"33730","elbowed_vbd",7
"33731","elder_nnp",7
"33732","electrified_vbd",7
"33733","eleven_vbn",7
"33734","eleventh_jj",7
"33735","elucidate_vb",7
"33736","em_nn",7
"33737","embodied_vbd",7
"33738","emeralds_nns",7
"33739","emptor_nn",7
"33740","empty-headed_jj",7
"33741","enamelled_vbn",7
"33742","encroach_vb",7
"33743","encroachment_nn",7
"33744","endear_vb",7
"33745","enfeebled_jj",7
"33746","engender_vb",7
"33747","engross_vbz",7
"33748","engrossing_nn",7
"33749","enjoins_vbz",7
"33750","enraged_vbd",7
"33751","ensigns_nns",7
"33752","entanglements_nns",7
"33753","enterprize_nn",7
"33754","enthusiasms_nns",7
"33755","enticed_vbn",7
"33756","environed_vbn",7
"33757","epicurus_nnp",7
"33758","epigram_nn",7
"33759","epitome_nn",7
"33760","equestrian_nn",7
"33761","erase_vb",7
"33762","erased_vbn",7
"33763","erasmus_nnp",7
"33764","erections_nns",7
"33765","errand-boy_jj",7
"33766","errand_vb",7
"33767","eruption_nn",7
"33768","es_fw",7
"33769","esau_nnp",7
"33770","espoused_vbd",7
"33771","esquires_nns",7
"33772","estimated_vbd",7
"33773","ethnological_jj",7
"33774","eulogiums_nns",7
"33775","evangelists_nns",7
"33776","ewer_nn",7
"33777","exacts_vbz",7
"33778","exceeds_vbz",7
"33779","excellent_nnp",7
"33780","excels_vbz",7
"33781","exchequer_nn",7
"33782","excitation_nn",7
"33783","excluding_vbg",7
"33784","exclusiveness_nn",7
"33785","excrescence_nn",7
"33786","excruciating_vbg",7
"33787","executive_nn",7
"33788","exemple_nn",7
"33789","exercises_vbz",7
"33790","exerts_vbz",7
"33791","exhalation_nn",7
"33792","exhaled_vbn",7
"33793","exhaustive_jj",7
"33794","exhibit_nn",7
"33795","exhilarated_vbn",7
"33796","exiled_vbd",7
"33797","exits_nns",7
"33798","exonerate_vb",7
"33799","expatriated_vbn",7
"33800","experience_vbp",7
"33801","explorer_nn",7
"33802","exposed_jj",7
"33803","extinguished_jj",7
"33804","extolling_vbg",7
"33805","extorting_vbg",7
"33806","exultations_nns",7
"33807","eye-glass_jj",7
"33808","ez_nn",7
"33809","fades_vbz",7
"33810","faggots_nns",7
"33811","faith_nnp",7
"33812","falkirk_nnp",7
"33813","falseness_nn",7
"33814","faltered_vbn",7
"33815","farm-buildings_nns",7
"33816","fashioned_vbd",7
"33817","fasten_vbp",7
"33818","fat_nnp",7
"33819","fatten_vb",7
"33820","fattest_jjs",7
"33821","fawns_nns",7
"33822","feasting_vbg",7
"33823","feel_nnp",7
"33824","feigned_jj",7
"33825","fellow-countrymen_nns",7
"33826","fellow-partner_nn",7
"33827","fellow-sufferers_nns",7
"33828","female_nnp",7
"33829","ferret_vbp",7
"33830","ferreted_vbn",7
"33831","ferrets_nns",7
"33832","festooned_vbn",7
"33833","fevered_vbn",7
"33834","fiddling_vbg",7
"33835","fidgeted_vbn",7
"33836","fidgets_nns",7
"33837","fin_nnp",7
"33838","finance_nnp",7
"33839","financier_nn",7
"33840","finns_nnp",7
"33841","firms_nns",7
"33842","fitted_jj",7
"33843","fittings_nns",7
"33844","fixedness_nn",7
"33845","flabella_nnp",7
"33846","flagged_vbn",7
"33847","flagstones_nns",7
"33848","flambeau_nn",7
"33849","flannels_nns",7
"33850","flapper_nn",7
"33851","flashes_vbz",7
"33852","flathead_nnp",7
"33853","flats_nnp",7
"33854","flayed_vbn",7
"33855","flemish_jj",7
"33856","flestrin_nnp",7
"33857","flexibility_nn",7
"33858","flinched_vbn",7
"33859","flirted_vbd",7
"33860","flirted_vbn",7
"33861","flirts_nns",7
"33862","flocking_vbg",7
"33863","flogged_vbd",7
"33864","florid_vbd",7
"33865","flounced_vbd",7
"33866","flower-bed_jj",7
"33867","flushing_jj",7
"33868","fluster_nn",7
"33869","flustered_jj",7
"33870","flying_nnp",7
"33871","fondled_vbd",7
"33872","fondling_nn",7
"33873","fooleries_nns",7
"33874","fooling_nn",7
"33875","foot-path_nn",7
"33876","fops_nns",7
"33877","forage_nn",7
"33878","forbid_nnp",7
"33879","fore-feet_nn",7
"33880","fore-foot_nn",7
"33881","forearm_nn",7
"33882","forefoot_nn",7
"33883","foresters_nns",7
"33884","forfeiting_vbg",7
"33885","formidably_rb",7
"33886","fortune-telling_jj",7
"33887","forty-nine_jj",7
"33888","fouled_vbn",7
"33889","fourscore_nn",7
"33890","fourthly_rb",7
"33891","fracas_nn",7
"33892","frailties_nns",7
"33893","francais_nnp",7
"33894","franciscan_jj",7
"33895","frauds_nns",7
"33896","fraudulently_rb",7
"33897","free-spoken_jj",7
"33898","freebooters_nns",7
"33899","freezes_vbz",7
"33900","freshen_vb",7
"33901","freshman_nn",7
"33902","frigidity_nn",7
"33903","frosts_nns",7
"33904","frying-pan_jj",7
"33905","frying_vbg",7
"33906","full-length_jj",7
"33907","functionaries_nns",7
"33908","fussing_vbg",7
"33909","fust_jj",7
"33910","gaed_vbd",7
"33911","gael_nnp",7
"33912","gagged_vbn",7
"33913","gainsay_vb",7
"33914","galgenstein_nnp",7
"33915","gaol_vb",7
"33916","gaolers_nns",7
"33917","gape_nn",7
"33918","garrotted_vbn",7
"33919","garths_nnp",7
"33920","gas-lamp_nn",7
"33921","gaya_nnp",7
"33922","gayly_rb",7
"33923","gefe_nnp",7
"33924","gen-teel_jj",7
"33925","gendarme_nn",7
"33926","generosity_nnp",7
"33927","genii_nns",7
"33928","genus_nn",7
"33929","gesticulation_nn",7
"33930","ghastliness_nn",7
"33931","ghlune_nnp",7
"33932","gibraltar_nnp",7
"33933","gibson_nnp",7
"33934","gil_nnp",7
"33935","gladdened_vbn",7
"33936","glanders_nnps",7
"33937","glaring_jj",7
"33938","glassy_nn",7
"33939","glazier_nn",7
"33940","gleam_vb",7
"33941","glenmalony_nnp",7
"33942","gloaming_nn",7
"33943","gloominess_nn",7
"33944","glorified_jj",7
"33945","gloucestershire_nnp",7
"33946","gluttony_nn",7
"33947","gnashed_vbd",7
"33948","gnawed_vbn",7
"33949","goad_nn",7
"33950","goblets_nns",7
"33951","godfeyther_nn",7
"33952","goings-on_nns",7
"33953","gongs_nns",7
"33954","good-day_nn",7
"33955","good-sized_jj",7
"33956","goodalricke_nnp",7
"33957","gooseberries_nns",7
"33958","gorget_nn",7
"33959","gowd_nn",7
"33960","gownd_nn",7
"33961","grafted_vbn",7
"33962","grange_nn",7
"33963","grants_nns",7
"33964","gratuitously_rb",7
"33965","gravel-walk_nn",7
"33966","gravitation_nn",7
"33967","graymarsh_nnp",7
"33968","grazier_nn",7
"33969","greatcoats_nns",7
"33970","greater_nnp",7
"33971","greenleaf_nnp",7
"33972","greshamsbury_nnp",7
"33973","gretna_nnp",7
"33974","greyness_nn",7
"33975","griffin_nnp",7
"33976","grilled_jj",7
"33977","griselda_nnp",7
"33978","grizzel_nnp",7
"33979","grizzled_vbn",7
"33980","groaning_nn",7
"33981","grocers_nns",7
"33982","grope_vb",7
"33983","grudges_vbz",7
"33984","gruesome_jj",7
"33985","grunting_vbg",7
"33986","grunts_nns",7
"33987","guaranteed_vbd",7
"33988","guardian_nnp",7
"33989","guardsman_nnp",7
"33990","gude_nnp",7
"33991","guffern_nnp",7
"33992","guide_vbp",7
"33993","guilders_nns",7
"33994","guinea_nnp",7
"33995","gurgle_nn",7
"33996","gusher_nnp",7
"33997","guttering_vbg",7
"33998","habitual_nn",7
"33999","hack_nnp",7
"34000","hackney-coach_jj",7
"34001","hackneyed_jj",7
"34002","hadst_jj",7
"34003","hadst_nnp",7
"34004","hai_vbp",7
"34005","hajji_nnp",7
"34006","halberd_nn",7
"34007","half-crown_jj",7
"34008","half-empty_jj",7
"34009","half-hearted_jj",7
"34010","halters_nns",7
"34011","halts_nns",7
"34012","hammering_nn",7
"34013","hampers_vbz",7
"34014","handshake_nn",7
"34015","hannibal_nnp",7
"34016","hanoverian_jj",7
"34017","hanoverian_nnp",7
"34018","haow_nn",7
"34019","haranguing_vbg",7
"34020","hard-worked_jj",7
"34021","harmonic_jj",7
"34022","harthur_nnp",7
"34023","hatchway_nn",7
"34024","hatton_nnp",7
"34025","hawthorn_nn",7
"34026","haymaking_nn",7
"34027","head-ache_nn",7
"34028","head-man_nn",7
"34029","headland_nn",7
"34030","headshake_nn",7
"34031","heaps_vbz",7
"34032","hearted_jj",7
"34033","heiresses_nns",7
"34034","henceforth_jj",7
"34035","herdsman_nn",7
"34036","heresy_nn",7
"34037","heretical_jj",7
"34038","hereward_nnp",7
"34039","heroics_nns",7
"34040","hessian_jj",7
"34041","hey-day_jj",7
"34042","hey_vb",7
"34043","hiatus_nn",7
"34044","hiding-places_nns",7
"34045","hie_nn",7
"34046","hielandman_nnp",7
"34047","hielands_nnp",7
"34048","high-crowned_jj",7
"34049","hilarious_jj",7
"34050","hillmen_nns",7
"34051","hillocks_nns",7
"34052","hillsides_nns",7
"34053","himself_nnp",7
"34054","hindostanee_nnp",7
"34055","hinds_nns",7
"34056","hire_vbp",7
"34057","hiss_vb",7
"34058","hm_nn",7
"34059","hobby-horsical_jj",7
"34060","holden_jj",7
"34061","holiday_nnp",7
"34062","holla_nn",7
"34063","holyhead_nnp",7
"34064","homage_vb",7
"34065","home-made_jj",7
"34066","homesteads_nns",7
"34067","honeyed_jj",7
"34068","honours_nnp",7
"34069","hooted_vbd",7
"34070","hornsey_nnp",7
"34071","horny_jj",7
"34072","horridly_rb",7
"34073","horse-hair_nn",7
"34074","horse-laugh_nn",7
"34075","horsewhipped_vbn",7
"34076","hospitalities_nns",7
"34077","hot-headed_jj",7
"34078","hot-houses_nns",7
"34079","hounded_vbn",7
"34080","houndsley_nnp",7
"34081","house-front_nn",7
"34082","household_nnp",7
"34083","hout_nn",7
"34084","hovers_nns",7
"34085","howls_nns",7
"34086","huckster_nn",7
"34087","huff_nn",7
"34088","human_nnp",7
"34089","humdrum_jj",7
"34090","hurricanes_nns",7
"34091","hurt_jj",7
"34092","hyperbole_nn",7
"34093","i.o.u._nnp",7
"34094","idiom_nn",7
"34095","idiomatic_jj",7
"34096","idlest_jjs",7
"34097","idolatrous_jj",7
"34098","ill-mannered_jj",7
"34099","ill-treatment_jj",7
"34100","illa_nn",7
"34101","illicit_jj",7
"34102","illiterate_nn",7
"34103","imbeciles_nns",7
"34104","immersion_nn",7
"34105","immunities_nns",7
"34106","immutable_jj",7
"34107","impassible_jj",7
"34108","impecunious_jj",7
"34109","impel_vb",7
"34110","impish_jj",7
"34111","importance_nnp",7
"34112","importation_nn",7
"34113","importune_vb",7
"34114","importuned_vbn",7
"34115","impose_vbp",7
"34116","impracticability_nn",7
"34117","imprint_nn",7
"34118","imprison_vb",7
"34119","in-door_jj",7
"34120","inanity_nn",7
"34121","inarticulate_nn",7
"34122","incentives_nns",7
"34123","inception_nn",7
"34124","incite_vb",7
"34125","inciting_vbg",7
"34126","inclosed_vbn",7
"34127","incognito_nn",7
"34128","incommode_vb",7
"34129","incompleteness_nn",7
"34130","inconvenienced_vbn",7
"34131","incur_vbp",7
"34132","indefinably_rb",7
"34133","indelibly_rb",7
"34134","indited_vbd",7
"34135","indolently_rb",7
